"","Date","Address","Type","Total","Unit","Building","Area","Age","Floor","Pattern","District","Year","month","MRT","Room","Hall","Bath"
"6043","106年03月","中山區民生東路二段1~30號                                
                                                                            ","住宅大樓                                                含車位",5637,109.2,65.86,6.39,3.3,14,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》                                
                                                                                                
                                    社區 德運官鼎 》",3,2,2
"6044","106年03月","中山區民生東路一段1~30號                                
                                                                            ","住宅大樓",575,45.2,12.72,1.21,34.1,10,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,0,0
"6045","106年03月","中山區吉林路154巷1~30號                                
                                                                            ","公寓",1630,60.2,27.09,7.71,33.8,4,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》                                
                                                                                                
                                    社區 吉林路93年 》",3,2,2
"6046","106年03月","中山區民生東路一段61~90號                                
                                                                            ","套房",700,51.2,13.68,1.72,24.9,8,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",1,1,1
"6047","106年03月","中山區民權東路二段1~30號                                
                                                                            ","套房",740,52.6,14.07,1.78,37.4,12,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》                                
                                                                                                
                                    社區 京華大廈 》",1,1,1
"6048","106年03月","中山區松江路1~30號                                
                                                                            ","套房",680,73.1,9.31,0.88,33.6,9,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》                                
                                                                                                
                                    社區 嘉正大樓 》",1,1,1
"6049","106年03月","中山區樂群二路31~60號                                
                                                                            ","住宅大樓                                                含車位",19305,102.2,188.82,37.67,3.9,12,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 劍南路站 》                                
                                                                                                
                                    社區 良茂京都宴 》",0,0,0
"6050","106年03月","中山區樂群二路31~60號                                
                                                                            ","住宅大樓                                                含車位",19085,101.9,187.25,37.17,3.9,12,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 劍南路站 》                                
                                                                                                
                                    社區 良茂京都宴 》",0,0,0
"6051","106年03月","中山區松江路391~420號                                
                                                                            ","住宅大樓",6820,86,79.29,8.13,1.7,5,"4房/2廳/3衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》                                
                                                                                                
                                    社區 東西匯 》",4,2,3
"6052","106年03月","中山區中山北路一段53巷1~30號                                
                                                                            ","套房",780,69.8,11.18,1.67,9.2,3,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 善導寺站 》                                
                                                                
                                    近捷運 台北車站 》                                
                                                                                                
                                    社區 美麗行館 》",1,1,1
"6053","106年03月","中山區龍江路421~450號                                
                                                                            ","公寓",1350,48.1,28.08,6.92,37.5,4,"3房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國中站 》",3,2,1
"6054","106年03月","中山區林森北路511~540號                                
                                                                            ","套房",1010,68.1,14.83,1.36,11.6,5,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》                                
                                                                                                
                                    社區 歐夏蕾 》",1,1,1
"6055","106年03月","中山區松江路431巷1~30號                                
                                                                            ","華廈",2110,51,41.39,7.24,33.6,5,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》",3,2,2
"6056","106年03月","中山區雙城街3巷1~30號                                
                                                                            ","套房",788,64.8,12.16,1.82,21.3,9,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》                                
                                                                                                
                                    社區 雷諾瓦 》",1,1,1
"6057","106年03月","中山區中山北路一段105巷1~30號                                
                                                                            ","套房",858,76.7,11.19,1.69,15.8,9,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》",1,1,1
"6058","106年03月","中山區長安東路二段151~180號                                
                                                                            ","辦公商業大樓                                                含車位",4010,49.5,92.72,8.24,27,4,"7房/1廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》                                
                                                                
                                    近捷運 南京復興站 》",7,1,2
"6059","106年03月","中山區龍江路415巷1~30號                                
                                                                            ","公寓",1430,53.1,26.94,8.02,33.6,4,"3房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國中站 》",3,2,1
"6060","106年03月","中山區樂群二路116巷31~60號                                
                                                                            ","住宅大樓                                                含車位",19800,139.4,178.74,37.82,2.3,7,"4房/2廳/4衛","中山",106,3,"                                                    
                                                                
                                    近捷運 劍南路站 》                                
                                                                                                
                                    社區 國美大真 》",4,2,4
"6061","106年03月","中山區錦州街23巷1~30號                                
                                                                            ","純車位",200,NA,5.36,0.07,NA,0,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,0,0
"6062","106年03月","中山區德惠街1~30號                                
                                                                            ","套房                                                含車位",1010,59.4,17,1.59,10.3,10,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》                                
                                                                
                                    近捷運 中山國小站 》",1,1,1
"6063","106年03月","中山區建國南路一段1~30號                                
                                                                            ","住宅大樓",1500,47.6,31.49,4.59,34.3,3,"2房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 忠孝新生站 》",2,1,1
"6064","106年03月","中山區林森北路310巷1~30號                                
                                                                            ","住宅大樓                                                含車位",2250,63.5,35.42,3.35,17.5,3,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 雙連站 》                                
                                                                
                                    近捷運 中山站 》",3,2,2
"6065","106年03月","中山區新生北路三段25巷1~30號                                
                                                                            ","公寓",1330,60.2,22.08,14.82,NA,2,"3房/1廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",3,1,2
"6066","106年03月","中山區林森北路119巷61~90號                                
                                                                            ","華廈                                                含車位",1286,81.7,15.73,2.7,0.8,4,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 善導寺站 》                                
                                                                
                                    近捷運 松江南京站 》",1,1,1
"6067","106年03月","中山區遼寧街211~240號                                
                                                                            ","住宅大樓",1788,60.3,29.64,5.54,30.8,3,"3房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 南京復興站 》                                
                                                                
                                    近捷運 松江南京站 》                                
                                                                                                
                                    社區 興安國宅南棟 》",3,2,1
"6068","106年03月","中山區林森北路451~480號                                
                                                                            ","住宅大樓                                                含車位",3066,59.6,51.42,4.24,7.3,12,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",3,2,2
"6069","106年03月","中山區長安東路二段91~120號                                
                                                                            ","住宅大樓                                                含車位",6000,87.5,90.24,6.16,5.3,4,"4房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》                                
                                                                                                
                                    社區 長安一品 》",4,2,2
"6070","106年03月","中山區民權東路一段61~90號                                
                                                                            ","辦公商業大樓",8110,53.2,152.34,15.54,43.8,7,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,0,0
"6071","106年03月","中山區中山北路二段93巷1~30號                                
                                                                            ","住宅大樓",2000,97.2,20.58,2.85,11.6,2,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 雙連站 》                                
                                                                
                                    近捷運 中山國小站 》",3,2,2
"6072","106年03月","中山區復興北路181~210號                                
                                                                            ","住宅大樓",1600,62.4,25.62,4.9,30.8,5,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 南京復興站 》                                
                                                                
                                    近捷運 松江南京站 》                                
                                                                                                
                                    社區 興安國宅南棟 》",1,1,1
"6073","106年03月","中山區樂群二路151~180號                                
                                                                            ","華廈                                                含車位",2250,47.9,47.01,14.24,16.8,3,"3房/2廳/1衛","中山",106,3,"                                                    
                                                                                                
                                    社區 基河國宅 》",3,2,1
"6074","106年03月","中山區雙城街3巷1~30號                                
                                                                            ","純車位",235,NA,23.62,0.46,21.3,-2,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,0,0
"6075","106年03月","中山區中山區雙城街3巷1~30號                                
                                                                            ","純車位",145,NA,9.11,0.23,NA,0,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,0,0
"6076","106年03月","中山區新生北路一段62巷1~30號                                
                                                                            ","公寓",680,37.6,18.1,6.35,NA,2,"2房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 忠孝新生站 》",2,1,1
"6077","106年03月","中山區林森北路119巷1~30號                                
                                                                            ","套房",427,64.6,6.61,1.69,10.6,7,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 善導寺站 》",1,1,1
"6078","106年03月","中山區新生北路三段1~30號                                
                                                                            ","住宅大樓",1090,81.4,13.39,1.88,11.1,8,"2房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",2,1,1
"6079","106年03月","中山區復興北路190巷1~30號                                
                                                                            ","住宅大樓",1500,50.4,29.78,5.6,30.8,15,"2房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 南京復興站 》                                
                                                                
                                    近捷運 松江南京站 》                                
                                                                                                
                                    社區 興安國宅南棟 》",2,2,1
"6080","106年03月","中山區合江街91~120號                                
                                                                            ","公寓",1100,50.2,21.93,5.61,31.3,2,"1房/1廳/2衛","中山",106,3,"",1,1,2
"6081","106年03月","中山區南京東路一段132巷1~30號                                
                                                                            ","華廈",864,50.8,17,3.14,14.8,5,"2房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 善導寺站 》                                
                                                                                                
                                    社區 漂亮e-spa 》",2,1,1
"6082","106年03月","中山區林森北路119巷1~30號                                
                                                                            ","店面(店鋪)",2900,132.3,21.93,8.24,43.8,1,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 善導寺站 》",0,0,0
"6083","106年03月","中山區新生北路二段61~90號                                
                                                                            ","住宅大樓",850,64.5,13.18,1.22,19.3,11,"2房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》                                
                                                                
                                    近捷運 中山國小站 》",2,1,1
"6084","106年03月","中山區農安街77巷9弄31~60號                                
                                                                            ","公寓",900,50.6,17.78,7.66,48.3,2,"2房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",2,1,1
"6085","106年03月","中山區吉林路447巷1~30號                                
                                                                            ","公寓",1020,35.6,28.64,7.57,32.4,5,"2房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",2,2,2
"6086","106年03月","中山區中山北路一段61~90號                                
                                                                            ","套房",720,75.8,9.5,0.84,8,6,"0房/0廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 台北車站 》                                
                                                                                                
                                    社區 THEONE 》",0,0,1
"6087","106年03月","中山區民生東路二段61~90號                                
                                                                            ","華廈",1828,48.2,37.95,7.1,37,7,"4房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》                                
                                                                                                
                                    社區 翡冷翠 》",4,2,2
"6088","106年03月","中山區大直街67巷31~60號                                
                                                                            ","公寓",2900,86.3,33.62,9.72,34.3,1,"7房/3廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 大直站 》",7,3,2
"6089","106年03月","中山區樂群二路181~210號                                
                                                                            ","辦公商業大樓                                                含車位",13000,100,148.52,26.51,2,8,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 劍南路站 》                                
                                                                                                
                                    社區 豐匯 》",0,0,0
"6090","106年03月","中山區撫順街31~60號                                
                                                                            ","套房",556,47.7,11.65,1.35,27.3,4,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》",1,1,1
"6091","106年03月","中山區明水路571~600號                                
                                                                            ","住宅大樓                                                含車位",4250,74,57.46,11.07,23.3,3,"4房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 大直站 》                                
                                                                                                
                                    社區 大直傳家寶 》",4,2,2
"6092","106年03月","中山區天祥路61~90號                                
                                                                            ","住宅大樓",1150,84.1,13.67,1.29,12.3,8,"4房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》                                
                                                                                                
                                    社區 鎮金殿 》",4,1,1
"6093","106年03月","中山區長安東路一段1~30號                                
                                                                            ","住宅大樓                                                含車位",5250,80.4,75.45,9.61,9.5,5,"4房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 善導寺站 》                                
                                                                                                
                                    社區 一品花園 》",4,2,2
"6094","106年03月","中山區南京東路一段1~30號                                
                                                                            ","辦公商業大樓",2560,75.7,33.81,3.58,32.8,5,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》",0,0,0
"6095","106年03月","中山區南京東路一段1~30號                                
                                                                            ","辦公商業大樓",1190,76.4,15.58,1.57,32.8,5,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》",0,0,0
"6096","106年03月","中山區復興南路一段31~60號                                
                                                                            ","住宅大樓                                                含車位",4408,86.6,50.9,3.91,9.7,5,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 忠孝復興站 》",3,2,2
"6097","106年03月","中山區民權東路三段1~30號                                
                                                                            ","住宅大樓",4380,73.2,59.81,8.9,20.3,12,"4房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國中站 》                                
                                                                                                
                                    社區 榮星新城 》",4,2,2
"6098","106年03月","中山區中山北路一段126巷9弄1~30號                                
                                                                            ","透天厝",21000,427.6,49.11,38.12,NA,1,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》",0,0,0
"6099","106年03月","中山區南京東路二段1~30號                                
                                                                            ","辦公商業大樓",3123,65,48.05,6.85,NA,6,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》",0,0,0
"6100","106年03月","中山區民生東路三段88巷1~30號                                
                                                                            ","住宅大樓",2080,64.9,32.04,6.45,31,10,"2房/2廳/1衛","中山",106,3,"                                                    
                                                                                                
                                    社區 興安國宅北棟 》",2,2,1
"6101","106年03月","中山區民權東路二段121~150號                                
                                                                            ","住宅大樓",1520,73.3,20.72,3.21,34.8,12,"2房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》",2,2,1
"6102","106年03月","中山區林森北路85巷31~60號                                
                                                                            ","套房                                                含車位",1000,51.3,19.48,3.89,9.3,7,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 善導寺站 》",1,1,1
"6103","106年03月","中山區林森北路107巷31~60號                                
                                                                            ","店面(店鋪)",3968,143.7,27.61,5.88,31.4,1,"0房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》                                
                                                                
                                    近捷運 善導寺站 》",0,1,1
"6104","106年03月","中山區大直街39巷1~30號                                
                                                                            ","公寓",2238,56.6,39.53,10.22,33.3,5,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 大直站 》",3,2,2
"6105","106年03月","中山區農安街1~30號                                
                                                                            ","住宅大樓                                                含車位",3700,65.2,56.74,6.56,16.3,3,"4房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》                                
                                                                
                                    近捷運 中山國小站 》",4,2,2
"6106","106年03月","中山區五常街31~60號                                
                                                                            ","套房                                                含車位",1714,85,19.88,3.4,1.2,8,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                                                
                                    社區 禾碩榮星 》",1,1,1
"6107","106年03月","中山區五常街31~60號                                
                                                                            ","套房",1596,85,18.78,3.48,NA,0,"1房/1廳/1衛","中山",106,3,"",1,1,1
"6108","106年03月","中山區德惠街1~30號                                
                                                                            ","套房",725,62.8,11.54,0.55,10.3,9,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》",1,1,1
"6109","106年03月","中山區合江街91~120號                                
                                                                            ","店面(店鋪)",3700,128.2,28.86,7.21,4.5,1,"0房/0廳/0衛","中山",106,3,"",0,0,0
"6110","106年03月","中山區林森北路416巷1~30號                                
                                                                            ","住宅大樓",500,55.2,9.05,0.85,40.5,11,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,0,0
"6111","106年03月","中山區吉林路26巷1~30號                                
                                                                            ","公寓",670,43.8,15.31,5.78,NA,2,"3房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》",3,2,1
"6112","106年03月","中山區松江路204巷31~60號                                
                                                                            ","公寓",1139,50,22.78,8.98,NA,2,"2房/2廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》",2,2,1
"6113","106年03月","中山區樂群二路181~210號                                
                                                                            ","辦公商業大樓                                                含車位",25666,105.3,271.29,49.46,2,11,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 劍南路站 》                                
                                                                                                
                                    社區 豐匯 》",0,0,0
"6114","106年03月","中山區遼寧街76巷1~30號                                
                                                                            ","公寓",2120,64.6,32.82,7.83,32.8,5,"3房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》                                
                                                                
                                    近捷運 南京復興站 》",3,1,1
"6115","106年03月","中山區中山北路二段151~180號                                
                                                                            ","辦公商業大樓",5000,62.4,80.08,7.76,35.3,3,"4房/0廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》",4,0,1
"6116","106年03月","中山區中山北路二段151~180號                                
                                                                            ","純車位",235,NA,14.2,1.34,35.3,-2,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 民權西路站 》",0,0,0
"6117","106年03月","中山區樂群二路30巷31~60號                                
                                                                            ","華廈                                                含車位",15500,120.1,129.06,26.56,5.3,4,"4房/2廳/3衛","中山",106,3,"                                                    
                                                                                                
                                    社區 首泰三見青庭 》",4,2,3
"6118","106年03月","中山區新生北路三段1~30號                                
                                                                            ","套房",1100,83.8,13.13,1.84,11.1,8,"0房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山國小站 》",0,1,1
"6119","106年03月","中山區民生東路二段147巷1~30號                                
                                                                            ","純車位",205,NA,12.96,0.35,17.3,-3,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》",0,0,0
"6120","106年03月","中山區中山北路一段83巷1~30號                                
                                                                            ","套房",580,46.3,12.53,1.45,39.2,5,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 中山站 》",1,1,1
"6121","106年03月","中山區明水路691~720號                                
                                                                            ","套房                                                含車位",800,78.5,10.19,2.44,9.3,10,"1房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 劍南路站 》",1,1,1
"6122","106年03月","中山區吉林路121~150號                                
                                                                            ","純車位",205,NA,10.02,1.51,39.1,-1,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》",0,0,0
"6123","106年03月","中山區松江路133巷31~60號                                
                                                                            ","純車位",115,NA,4.7,0.05,12.6,-1,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》                                
                                                                
                                    近捷運 行天宮站 》",0,0,0
"6124","106年03月","中山區建國北路三段113巷1~30號                                
                                                                            ","公寓",1380,45.7,30.18,6.87,36.5,3,"3房/2廳/2衛","中山",106,3,"",3,2,2
"6125","106年03月","中山區建國北路三段22巷1~30號                                
                                                                            ","純車位",150,NA,10.14,1.77,24.4,-3,"0房/0廳/0衛","中山",106,3,"                                                    
                                                                
                                    近捷運 行天宮站 》",0,0,0
"6126","106年03月","中山區民生東路一段31~60號                                
                                                                            ","住宅大樓",900,42.4,21.25,1.83,37.6,8,"0房/1廳/1衛","中山",106,3,"                                                    
                                                                
                                    近捷運 雙連站 》",0,1,1
"6127","106年03月","中山區長春路258巷1~30號                                
                                                                            ","住宅大樓                                                含車位",12482,131.5,119.14,15.35,0.3,7,"3房/2廳/2衛","中山",106,3,"                                                    
                                                                
                                    近捷運 松江南京站 》",3,2,2
